reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEyl6mEIeZkToKjoPu16jvKjmcz-7xqqogoVxJ95GN3WKTlCaoAD3vL-Pyu-owXZEm3jxkLptbquYQKgYI,Sri gita Andriani,https://play-lh.googleusercontent.com/a/AATXAJyMDCFlxYgWOt-wUy5I_8liUN7niVh7j3M1IB8b=mo,"Mau daftar booster ko ga bisa2, pas pencet tombol periksa ga respon.trus gimana sy mau booster, sedangkan harus daftar dulu di jaki.tau sendiri kalo security di puskes dan rs jutek2",2,0,1.2.37,2022-04-27 05:26:23,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-04-25 13:22:41
gp:AOqpTOGgYRfRw2VEFpJB_PTHWidBS4KeG4R9HhR53Aocm0q-ro-LeWD-VIoPRL17QaaTsDo5Jt_2z5SF2hGBr6A,Adriansyah Kurniawan,https://play-lh.googleusercontent.com/a/AATXAJynYKOa_MawVLeW9WRuWdg61SkNlMpExz6we_U_=mo,"Aplikasi nya sih bagus, lancar. rencananya u membantu masyarakat dalam membuat laporan. Tapi jadi pepesan kosong karena tindak lanjut pelaporan oleh oknum2x tertentu, hasilnya nihil. terutama masalah IMB, ladang duit itu.... wkwkwkwk",1,16,1.2.37,2021-12-23 08:16:22,,
gp:AOqpTOH-3s_u5KDfR-Ss3CZcO3AngRz2y4sEFDJpqGe_ZNOZgzLXMEtPyAM1agFYnLR3S248tE6mdiuLhrDlrgQ,హాంగ్ టే పాడారు,https://play-lh.googleusercontent.com/a-/AOh14Gjgd_QRXq470PnaIpDDTlNRUCT_XCpwSZfQeEacWg,ud verifikasi dan keluar notifikasi nik sudah terverifikasi tp pas ke menu utama nik gk muncul dan msh muncul tombol verifikasi nik. ud komplain ke bantuan blm ada balesan,1,1,1.2.40,2022-01-31 13:08:39,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",2022-01-31 13:13:33
gp:AOqpTOE5NRcHbHxuag5kMmICMQvaiBDew8o9xi_Yfh66D-UBYOdBzllXreTR156vGHdqcqFidb0khKp8SbnjtIU,Al Qishthi Yanna,https://play-lh.googleusercontent.com/a-/AOh14Ggj_2vTsRrUqh_jLlHuQwmVxTDAezJGctxeOs0Hmw,Niat ngga sih bikin aplikasi. Mau masuk untuk cek vaksin saja susah banget.,1,0,1.2.43,2022-04-12 06:16:11,,
gp:AOqpTOHXVbiGRnBdqCQlZFEdYhFBm5-Dq5VIGNCGQWnaR7BhGQGV0gaKlDOxpl8awTtdEqBXWPWDhRe81YyZdmo,achmad mulyana,https://play-lh.googleusercontent.com/a-/AOh14GgkR5sxpOcbmynIZK_3SqovRreuZxD7YtxIkz2f9g,"Aplikasi yg sgt bermanfaat bagi warga DKI Jakarta khususnya, semoga makin JAYA RAYA dan tetap mjd IBUKOTA, Bravo Jakarta",5,0,1.2.43,2022-04-12 20:26:15,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL

",2022-04-14 08:49:05
gp:AOqpTOGvwimj2lXTN3AjYnWG1BkPI4EPn0jrs2VS0Q9uPKiOQABJ1apyYnPGHIrdVyTqAzpx5R8fCUXOWTw0k98,More Less,https://play-lh.googleusercontent.com/a/AATXAJxSZ5MroMZFv7sgahqR1uMpLtHhIUhY0KpSVzm1=mo,"Maaf cara buat laporan di aplikasi bagaimana ya, sudah sy coba ketik dilayanan transportasi publik, tp fitur simpan nya ga aktif",3,5,1.2.40,2022-01-19 12:44:27,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",2022-01-19 15:32:05
gp:AOqpTOFhcynHimY5reVryrIkUBmHfcDD7KgokKgljE74hUsqQoLkyngqrPt1LzOp1ySJV_8AL0dCzZJA3Rz2o-Q,santi widayati,https://play-lh.googleusercontent.com/a/AATXAJxIwRePzCZoZ-bMDusY09UZ2eraRyCIati7qtcB=mo,Penanganannya sangat cepaaat... mohon dapat ditambahkan untuk video.. krn kalau untuk asap tdak dapat difoto...,5,1,1.2.37,2021-12-12 17:55:31,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",2021-12-13 11:00:16
gp:AOqpTOFUKwcqB3IOEvWJ8yV8Fhu2kGEJe6Hpfag1aanf4GaTolYChVwCdIXBKaGlolW8tlzfBavRKXTtqxjtTbA,Annesia Hermellina,https://play-lh.googleusercontent.com/a/AATXAJxKBHvoIFXN8CljGpWI3aaPzG0i_wOiuxG2P7FT=mo,Untuk persoalan sepele memang statusnya cepat ditindak dan mungkin sudah tepat. Tapi untuk masalah yg terkait rambu2 jalan yg tidak ada/tidak informatif diselesaikan HANYA DENGAN SCREENSHOOT GOOGLE MAP dan keterangan tambahan rambu sudah sesuai. Ini JAUH BERBEDA DARI POKOK PERMASALAHAN. Mungkin banyak lagi masalah yg gak sesuai tapi sekedar di'selesaikan' sehingga laporan yg dibuat diaplikasi ini seperti tidak berguna,1,21,1.2.23,2021-08-24 13:36:35,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #BF",2021-08-25 09:41:20
gp:AOqpTOFTSdOsKrOb90CGnxbF-ACh--5C-YW-IBZ-vdQqcg2F5cO6eFJXxsdobRRE_tJ4zclNnSBh-mhb220VSGg,Parmo123 Parmo123,https://play-lh.googleusercontent.com/a/AATXAJyxdJ3bD354fmfwVnzjeLURwMrOa5kI93bybOOS=mo,"Daftr knpa muter terus ya,dulu pas vaksin ke 2 sy lewat aplikasi jaki,di daftrin tetangga , sekarang sy download sendiri,mau ngambil bukti bahwa sy sudh vaksin ke dua,knpa muter terus ya ,Tolong di bantu",2,0,1.2.43,2022-04-12 07:44:23,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AT",2022-04-12 09:23:44
gp:AOqpTOEzE2I0jp2L_gp9CTRaUCaMu6jq6GVRwWt-MHzYBgzYDgAVdaHkmmYM5h4GzDA36BwEDQGzzY2tf-FBfTU,Bang Alvin,https://play-lh.googleusercontent.com/a-/AOh14GgSmL2_jA9E6WZtimuSPxDcjrKdB2pk-AaX34bjjA,Bermanfaat dan saya harap kerahasiaan data personal yang lebih baik dengan penguncian realtime face unlock,5,2,1.2.40,2022-01-13 14:08:38,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",2022-01-17 11:17:16
gp:AOqpTOEVnnq-jPBl7cNb8WPeP5bGRTlXzRITzeIwH7cL4XQIr3c3Y3WPCiG5GMOR3KxOOaMuK0Et_mavDETRfuU,Risma Agustina,https://play-lh.googleusercontent.com/a-/AOh14GgAPc3pdk9_ixBqORAQQc0accv4gw9kP7DeDLBoNw,"Saya mau vaksin yang ke 3 tp terjadi kesalahan trs & harus log in..padahal nik KTP sudah terverifikasi, cek status vaksin juga ga bisa kebuka.. udah brp x d uninstall dulu, trs d install lagi tp ttp ga bisa d buka 🥴 aneh ini aplikasi, bukan nya membantu malah menyulitkan .. 😏",1,0,,2022-03-30 05:46:08,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-03-30 11:57:12
gp:AOqpTOGuSvJY8nAYCs33Gwe4ertIOsdL4xUirShAWViU6MQ58lok8u_aP6XlSQewQPzY1XLbUcM1ZM-OW8IF7KE,Abdur Rohman,https://play-lh.googleusercontent.com/a-/AOh14GjV9-C8kJedodbdjCI19NuFP-x3B8UTJDq1ysCu,"Kok ut pembayaran pajak kendaraannya gak bisa, cuma bisa cek tagihan, utk proses selanjutnya nggak bisa",3,1,1.2.40,2022-02-03 15:02:54,Hai. Kak. Saat ini pembayaran pajak di JAKI hanya bisa untuk pembayaran Pajak Bumi dan Bangunan (PBB). Jangan lupa selalu gunakan JAKI dalam aktivitas keseharian kakak ya! :) #IP,2022-02-04 10:05:58
gp:AOqpTOE3g7Gbmd_xIM4mkap1jCvO6gLA21LOCOYxJxp2Qn1eXfWh7iRfMK6NJ3ObZ8g3BK5g9qXCVkLawsSxvP8,Krishna Setiadi,https://play-lh.googleusercontent.com/a-/AOh14GgahKUvFQdbpKHvgi4IPzteZWbZ63wKWcD3LTm5HQ,"java nya ga bisa d gunain, mau daftar booster nik dan nama tidak cocok. ntahlah apa maksudnya ga paham",1,5,1.2.42,2022-03-09 07:41:03,"Hai, Kak. Mohon maaf atas kendala yang dialami. Saat ini fitur JAVA/Chat Bot sedang maintenance. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah pendaftaran vaksinasi booster melalui email kami di dki@jakarta.go.id. Terima Kasih telah menggunakan JAKI :) #NL",2022-03-09 09:26:40
gp:AOqpTOH5EkbV6THLwuFpNKlx9lALqcqv5Dj9RNfvx5VI2lS8Og-Z88Mavlnu5sGg622UlZK8pdWr-DsPuGKmDN8,Oki Setiawan,https://play-lh.googleusercontent.com/a-/AOh14GjF4LItpI8cFj7L_0jUw_jzE_44EehXhXi3q1T5aA,Aplikasi kurang jelas.. ga lengkap.. perlu di perbaiki sebaik² mungkin,1,1,1.2.42,2022-02-28 16:31:21,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",2022-03-01 16:14:17
gp:AOqpTOHyxYyyImPPWjEFLpXPYgPErxy9iYD3o55gdlIvRE-z7ZobclrmEQ_OBP1tu1HCvfhpVknAbCsNVqlUeG4,Fadel Riza,https://play-lh.googleusercontent.com/a-/AOh14GhXqtCTwD-7oUhk_HczBom4cNVtuavWFbI_TpDD0A,"Aplikasi bagus, tepat sasaran. Mau lapor masalah, ga perlu datang ke Balai Kota kayak dulu 😅",5,2,1.2.42,2022-02-27 15:15:33,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BR
",2022-03-01 09:35:06
gp:AOqpTOExTqaFulbewWFMWmkv3S-e0ble_VTVjBZft85Qd9Rv90o24tL8TKpWNiuBft9FnhVKOp0QYiygs1HSR9E,Agie Subatama,https://play-lh.googleusercontent.com/a-/AOh14GgzZCPjSvppU_QHIWxwZXOIgCWb8NcegS53QxvKHw,"Susah banget buka lokasi vaksin..muter2 mulu trus ngeheng..begitu aja terus.Ini aplikasi ato apaan sih???, trus langsung aja gua unistall.Ngeselin.",1,1,1.2.42,2022-03-25 20:16:57,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-03-30 09:37:05
gp:AOqpTOE5M-kSuf08hf6tXIo0N1Bd4lQlNWyxZUeBA3RiUf-1n2LFM6TjjwzH2G_KwAf4RavetMwLfeCQBnNXfX4,Elida Melati,https://play-lh.googleusercontent.com/a-/AOh14Ght50RWXSLg63dgLh67MXGsg9ZstlbAJoPvOD2k,Verikasi lambat..!! Katanya sudah terverifikasi tapi ga bisa di buka,1,0,1.2.42,2022-04-02 10:51:17,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-04-04 09:46:08
gp:AOqpTOGq7YuSDLwOzI328NjMPZqJxe7pIDdmcROVW2qOE34IGKVgNTPwHfxJgXxjuTogzK44PohMunA-zrDcuYY,Yunus Unu,https://play-lh.googleusercontent.com/a/AATXAJzNrMvbT2f_GhXRE7EoJjSVVcvIId359_zoCqjU=mo,"Ini ngapa dah aplikasi,saya udah vaksin kedua,terus malah udah pengen k'3 eh liat status vaksinasi malah belom sama sekali,udah ghitu Mao login juga kaga bisa Kate'e nama SM nik kaga sesuai,barusan saya udah update k'dukcapil itu nik,SM no KK...maaf ya cuma bisa ngasih dua doang",2,0,1.2.44,2022-05-10 13:40:13,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NAF",2022-05-11 13:30:33
gp:AOqpTOEeLUH2F39LPDhL4CHRalh-rn84JycQOYr0o7pE5lN90mq-SIeRlWcsLxc5rrGqTkhMgKZ32Jzbs35G3fs,timbul purba,https://play-lh.googleusercontent.com/a/AATXAJy851Q7YbwH2i_YZusznrTRLtCEKFiQxlCho0l8=mo,perluas dan perkuat jaringan,5,0,1.2.44,2022-05-19 07:41:56,,
gp:AOqpTOF2DXXtuI05lh-0U1I_dvTlzq0LQ1TA0y1Abt-T82T7wyVzwx-IU7X4H7PYCSl3k1_GaQSTTmKOi8vVFsA,Syamsul Anwar,https://play-lh.googleusercontent.com/a-/AOh14GjxiuOfzCrLrWVOqoq8kEE8tZCRSkYWOyr-gy7Daw,"Daftar vaksin ke 3 lewat JAKI, sudah isi dan print dokumen yang diminta, dapat jadwal vaksin jam 10. Pas sampai di RSUD Pademangan (jam 10 kurang) malah kehabisan vaksin dengan alasan ""Banyak yang datang manual"" KALAU GITU BUAT APA ADA APLIKASI, BUANG2 WAKTU DOANG 🤣",1,0,1.2.44,2022-05-05 10:28:58,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",2022-05-09 12:51:19
gp:AOqpTOG5j3S4D8HGNF0EHojg01CEdc9W5XZ1KbGov90p4glydM4xoJ0WYlcsCa1JqbeRa9XA0W76h2Zg9O2HTjM,Marbun Gaol,https://play-lh.googleusercontent.com/a/AATXAJw2RCAUF8NwSI2IY62Ap94-J-junPYY28vM-pnh=mo,Gimana sih aplikasinya ga beres . Aku mau daftar vaksin malah aplikasinya nipu. Ga sesuai jadwal buat capek aja ni aplikasi . Ribet. Tolong tingkatan kinerja aplikasi ini biar ga merugikan orang lain,1,0,1.2.42,2022-04-05 11:55:52,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",2022-04-05 22:50:16
gp:AOqpTOHu9uAWOnwcDYHZOX754X-yiW2jngaNu_5_j9pfh0OXGEwv5sagO9Yw1NZ4ZX7tMO4kU7RXLQU9uDl4PE0,Like Safaatun,https://play-lh.googleusercontent.com/a-/AOh14Ggg4VNldPI4lNaVr7E8qqXj9kqZL59HsCRt8KD1,"Menurut saya bagus udah bisa bikin aplikasi bgni, tapi knp antara aplikasi dan kenyataan ngga sinkron?? Udah daftar vaksin, nentuin jam, tanggal dan lokasi,. Tapi sampai lokasi ditolak krna kuota sudah habis, fungsinya saya daftar di jaki apaan?? Sia² jadinya, buang² tenaga pikiran dan waktu aja. Kalau memang belum bisa sejalan, tolong dibenahi lagi dulu, jangan langsung membuat aplikasi yg harusnya mempermudah malah menjadi mengecewakan banyak orang.",1,65,1.2.22,2021-07-31 16:37:11,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",2021-08-02 10:15:02
gp:AOqpTOEOe9PbJAAhYPJwYapp024tqsl9hfHmSXLrq2FMYYf76BchRIjYR0SRsujg3-dLJ3yQhKTfoLQGwpQYYww,dede saripah,https://play-lh.googleusercontent.com/a-/AOh14Gjgj2_H_VrRjOpoH8OuV4a-U2BVkZ4yu58aCtnk,"Aplikasi pemerintah yang paling niat. UI nya bagus, light. Semoga fiturnya bisa tambah lagi jadi semua keperluan warga cukup akses satu apps aja. Great works pemprov dki.",5,1,1.1.33,2020-07-26 16:50:51,,
gp:AOqpTOFLJA3fzqAGJLopU48l601yjMLRcXMlzBw8iJ9Axkt4hu3Xp2i5U13JqJZU44FaYJTFTv3xp3RnAWTTdU4,Valve Zdni,https://play-lh.googleusercontent.com/a/AATXAJzie91qeGPHy-5ZlQUIC5pURyutMEfMGJJJOCWH=mo,"Ini aplikasinya yg error atau gimana sih, saya mau daftar vaksin untuk dosis pertama ko susah banget ya, pas mau pilih lokasi faskes yg tertera cuma sedikit padahal di daftar kuota yg tersedia banyak pilihan faskes nya sesuai wilayah yg dipilih+kuotanya nya pun masih ada. Sampe bolakbalik app jaki cuma buat mastiin tapi hasilnya sama aja bikin pusing. padahal butuh bngt buat lamar kerja. tolong dong diperbaiki lagi sistem aplikasinya jangan mempersulit masyarakat.",1,4,1.2.23,2021-09-19 18:34:58,"Hai Kak, mohon maaf atas kendala yang dialami. Silakan melakukan pengecekan secara berkala pada tautan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota setiap faskes.

Informasi lebih lanjut mengenai permasalahan kuota vaksin dapat dilihat di https://www.instagram.com/p/CTjmfP5F8iT/?utm_medium=copy_link.Terima kasih. #FA",2021-09-20 11:53:25
gp:AOqpTOEOlEVnuLqrX_aTNo4Ld3Ud2DE8kk0yKFi7xS_gn88k62mcq3cjlxZB0PbmGVeFjvOOoZ3ZIhZ1NANNWeo,Ana Luciana Ang,https://play-lh.googleusercontent.com/a/AATXAJytchrBPtsdWyTRzvfIdLz48VjcHMp-2tmvikPa=mo,Ini mau daftar tapi email harus email/surel... lah gimana Alamat email udah bener dan cuma punya 1... 🤷,2,0,1.2.44,2022-04-15 07:25:05,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",2022-04-18 13:20:42
gp:AOqpTOFyci4GQNuxuDFDrdipgdiZqRhhj_WhtTYHCkQouOJtlibiskIjFJigRDGxThoDGYw6qb0jQ9dyNsZElxM,Aris Al Fatih,https://play-lh.googleusercontent.com/a-/AOh14Gg45nJ3WJRJIYOELXLdK22AtEzWjoA0SG74ocWn,"Vaksin booster pada hari Minggu, 03 April 2022 lokasi di Polsek Tebet sampai sekarang belum di update di aplikasi Jaki nya. Buruan update sertifikat vaksin 3, nanti saya ganti bintang 5",1,0,1.2.43,2022-04-05 11:04:13,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",2022-04-05 10:48:43
gp:AOqpTOG4BdW9aHscbXzzvs9sbZl9lJpPVJVeDwINF38T0HwN6EArNjrMk3TBbht2aKUWGsDO77-irKUhRH5xt9E,Adi Prayoga,https://play-lh.googleusercontent.com/a/AATXAJxLbfg_nTpKBz1YrdHby7GqFfYHBEcZMTJHqceM=mo,"Jelas meragukan,, hampir semua yg mengisi data dengan benar, tidak ada indikasi ataupun gejala covid tp hasilnya hampir semua sama ya itu 38,dan tidak d perkenankan beraktifitas d luar. Lalu apa gunanya aplikasi ini, kalau kita sudah mengisi data dengan benar tp hasilnya sama aja, suruh tes ke rumah sakit/dokter. Itu acuannya dari mana coba???",2,57,1.1.32,2020-07-17 18:02:24,,
gp:AOqpTOELu6vu6Kw2QaObj52_Zyh_4jY46ya5yrecn_G4n2P6_lv0ifryPyF14MQsm_CnD7hbpBTDH5e-ACd08WU,Ranger Kuning,https://play-lh.googleusercontent.com/a-/AOh14GgA_TrF3RNw6kQ9iPC4trMT-T4R2wJ5Gd1RNXE23A,Saya tidak bisa verifikasi data dengan keterangan selalu gagal jaringan kartu saya telkomsel dan jaringan penuh. Tolong di perbaiki,1,1,1.2.40,2022-01-31 11:27:54,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-01-31 12:12:20
gp:AOqpTOE8bd6NNftqhc_OAuYqm9YuKfS6R6rqhev4iEYkX3KbBwl_jfW7O6jLJDz6iDniJlwOt5s0txck9mEHgi8,Muhammad Iqbal kadafi,https://play-lh.googleusercontent.com/a-/AOh14Gik5N7_G6NwRzMezx5weIcbk-dGVEQBVXtlojfVCA,Sudah lumayan baik tanggapan atas pelaporam yg valid Semoga makin cepat tangggap. Insentif lebih di perlukan untuk pegawi yg benar benar bekerja.,5,4,1.2.38,2022-01-11 22:50:45,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",2022-01-13 11:08:54
gp:AOqpTOH2PvvIKKuzKsGJXiD01WgVRl5FamR72jJ7dpCXAyBJ3bmzBn2uE-UDqLdoP1YWw8TQxZj26NSyKuL5WcA,warkoyah warkoyah,https://play-lh.googleusercontent.com/a/AATXAJy2zMAmTygRd92t-m513UjpKbaprmdQbSeDPY7S=mo,Kapan java nya bisa d pakai si??? Mau nanya nih kok daftar booster d jaki tulisannya eror mulu y? Gimana caranya mau vaksin booster??,5,1,1.2.42,2022-03-11 16:09:22,,
gp:AOqpTOHFeT9pnMcbNrodDaMPQ0jwOnxtqsfxdXPjkZTjLBmpaTn9b_kEsiTBWNKgtQrk6AA5qx3DZ5kyOBsPTwk,Fajar Dwi Haryanto,https://play-lh.googleusercontent.com/a-/AOh14Gi2xlGNNZEe8BPtL7IkP9OqtHKSPtMcMWae_DDlrw,"Aplikasi bagus. Berguna ketika mendaftar vaksin. Utk temen2 yg ada keterangan ""maaf tidak ada jadwal untuk rs tsb"" itu artinya bukan sistemnya yg bug tp emang udah pada penuh. Saya juga nyari beberapa tmpatnya sampai 10 menitan dan akhirnya dpt utk lokasi vaksin yg masih tersedia. Semangat carinya ya!",5,29,1.2.20,2021-06-29 10:28:23,"Hai kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",2021-06-29 11:02:19
gp:AOqpTOHGbc74p2TVIFEl5JyzjUljQzzOvcfRfC2VpfhaC9AgpGHjx0AIe4ug8rRmvU0K_pG_ZL9Lfkg7hoIuS9s,Budi Santoso,https://play-lh.googleusercontent.com/a/AATXAJyQlJdQ1JZneukCQCwDQ7-988ot2PTH5BdjwpMR=mo,"Penggunaanya mudah, cepat dan sangat membantu",5,1,1.2.42,2022-02-21 10:07:17,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BR",2022-02-22 11:40:35
gp:AOqpTOEx3TN9udcwFOqlwcqfugo0h25UdW3yzMUfM8u8yn3kQnxH_i9T_de35PEOrIXtVtnWA2WrPGmnZJUqMfk,Muhammad Khoiri,https://play-lh.googleusercontent.com/a/AATXAJyYOPjTk3VV3pA7M6WDcm4yNMyAEfD9QZVDUh1c=mo,"Saya update akun lowongan pekerjaan, di bagian update data level pendidikan dst lalu saya klik lanjut kok gak bisa ya, mohon penjelasannya ya, trima kasih",5,2,1.2.37,2021-12-18 11:25:17,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",2021-12-21 09:30:09
gp:AOqpTOHkw8fYPukXEXDw6Ao9yX1DN5fubrHSNPUFrn2cdVBwJTzzqMde-3LLs7QB66yhAWmGrx7DLRlG0IHEu0Q,Erieka Roos,https://play-lh.googleusercontent.com/a-/AOh14Ghk-B7EnMbmAHoe_PfkEXBv2jzg2Z6PA1lAKLNN6w,"sukses selalu untuk jaki, tim ambulance nya sangat responsif - the best! membantu sesamanya 👍",5,2,1.2.40,2022-01-13 11:17:44,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",2022-01-17 10:35:07
gp:AOqpTOGrIYXG7ZxqViUOhrDrdut13Bf5iL6YfBzrESrLvufcl5gb5GEjG5cUJLnnFvd7CTNfn-im8-bOKLtJOK0,faisal Eleweis,https://play-lh.googleusercontent.com/a-/AOh14GgJS2VPozUOiTx7uGeWCZGKlv7qXaajgklUWITlow,Kenapa klw cek pajak kendaraan selalu server error ya...tolong dong di perbaiki....,1,1,1.2.40,2022-01-09 18:19:56,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-01-11 11:18:54
gp:AOqpTOExSYYhoT9eOtjDIkNpqr4XAz3oOdGubbmeOeTF9OwQRCMsPWKdVmRQCIfyB81TdaIA_s2EaNSeWr8ELsU,Alexander Herry,https://play-lh.googleusercontent.com/a/AATXAJyRkXQMCmuKwvgCTXezen52XxU8skPqeqs8liRgfg=mo,"Setelah update, tidak bisa ferifikasi. Nik tidak terdaftar di dukcapil aneh",1,2,1.2.42,2022-02-15 17:39:48,,
gp:AOqpTOGAxJDYybHnVtlYRsLXwYcqlne-hNyFSWDh6F5LPk2naMKFWlSwEZY0wyzXG6uegjn4mU-Wuxkil3afnkk,fikri sr,https://play-lh.googleusercontent.com/a-/AOh14GjTItKfRA1eQ8t8gvY3c6FE6G_KsFyScCvtGG5ZyQ,"Saya daftar vaksin nama dan nik sudah sesuai tetapi ketika sudah di kirim tiba"" nik berubah bukan nik sayao",2,0,1.2.37,2021-12-28 09:23:11,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #BF",2021-12-28 15:17:45
gp:AOqpTOHExL9TQ2b8gcV-zTYZl0Mfva8QygM-p2Q0vjg4cFi--aPVEIpxcSiCSr3JatKExM4Hw-CgMXaKlRAosKg,Dani Mulyana,https://play-lh.googleusercontent.com/a/AATXAJxVYs5d3apkfTtHllzJBXolKzc0nPJc1PyQmnx0=mo,"daftar vaksin boster dari app ini, pas nyampe tempatnya disuruh daftar ulang & ngantri ke belakang lagi",2,1,1.2.40,2022-02-08 08:50:42,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-02-08 09:45:43
