reviewId,userName,userImage,review,rating,date,replyReview,repliedAt,Source,Sentimen,,,,,
gp:AOqpTOHS4C3XDUrW1UYHLlU0cXleXo4eky0ZhYpeNiz0wL7tqHRjrccO8fPDsNRQBtDiUdfld-CO62msjMFLvUg,Honey Munadi,https://play-lh.googleusercontent.com/a-/AOh14GgKPjnbGgfa8wJs5eQWewvfpIpZfHtdeH2f4k5u,"dowload pbb kebanyakan data yg hrs diinput, susah ngisi formnya",3,5/17/2022 19:26,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AT",5/18/2022 11:41,Google Play Store,Negative,,,,,
gp:AOqpTOEyl6mEIeZkToKjoPu16jvKjmcz-7xqqogoVxJ95GN3WKTlCaoAD3vL-Pyu-owXZEm3jxkLptbquYQKgYI,Sri gita Andriani,https://play-lh.googleusercontent.com/a/AATXAJyMDCFlxYgWOt-wUy5I_8liUN7niVh7j3M1IB8b=mo,"Mau daftar booster ko ga bisa2, pas pencet tombol periksa ga respon.trus gimana sy mau booster, sedangkan harus daftar dulu di jaki.tau sendiri kalo security di puskes dan rs jutek2",2,4/27/2022 5:26,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",4/25/2022 13:22,Google Play Store,Neutral,,,,,
gp:AOqpTOGgYRfRw2VEFpJB_PTHWidBS4KeG4R9HhR53Aocm0q-ro-LeWD-VIoPRL17QaaTsDo5Jt_2z5SF2hGBr6A,Adriansyah Kurniawan,https://play-lh.googleusercontent.com/a/AATXAJynYKOa_MawVLeW9WRuWdg61SkNlMpExz6we_U_=mo,"Aplikasi nya sih bagus, lancar. rencananya u membantu masyarakat dalam membuat laporan. Tapi jadi pepesan kosong karena tindak lanjut pelaporan oleh oknum2x tertentu, hasilnya nihil. terutama masalah IMB, ladang duit itu.... wkwkwkwk",1,12/23/2021 8:16,,,Google Play Store,Negative,,,,,
gp:AOqpTOH-3s_u5KDfR-Ss3CZcO3AngRz2y4sEFDJpqGe_ZNOZgzLXMEtPyAM1agFYnLR3S248tE6mdiuLhrDlrgQ,హాంగ్ టే పాడారు,https://play-lh.googleusercontent.com/a-/AOh14Gjgd_QRXq470PnaIpDDTlNRUCT_XCpwSZfQeEacWg,ud verifikasi dan keluar notifikasi nik sudah terverifikasi tp pas ke menu utama nik gk muncul dan msh muncul tombol verifikasi nik. ud komplain ke bantuan blm ada balesan,1,1/31/2022 13:08,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",1/31/2022 13:13,Google Play Store,Negative,,,,,
gp:AOqpTOE5NRcHbHxuag5kMmICMQvaiBDew8o9xi_Yfh66D-UBYOdBzllXreTR156vGHdqcqFidb0khKp8SbnjtIU,Al Qishthi Yanna,https://play-lh.googleusercontent.com/a-/AOh14Ggj_2vTsRrUqh_jLlHuQwmVxTDAezJGctxeOs0Hmw,Niat ngga sih bikin aplikasi. Mau masuk untuk cek vaksin saja susah banget.,1,4/12/2022 6:16,,,Google Play Store,Negative,,,,,
gp:AOqpTOHXVbiGRnBdqCQlZFEdYhFBm5-Dq5VIGNCGQWnaR7BhGQGV0gaKlDOxpl8awTtdEqBXWPWDhRe81YyZdmo,achmad mulyana,https://play-lh.googleusercontent.com/a-/AOh14GgkR5sxpOcbmynIZK_3SqovRreuZxD7YtxIkz2f9g,"Aplikasi yg sgt bermanfaat bagi warga DKI Jakarta khususnya, semoga makin JAYA RAYA dan tetap mjd IBUKOTA, Bravo Jakarta",5,4/12/2022 20:26,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL

",4/14/2022 8:49,Google Play Store,Positive,,,,,
gp:AOqpTOGvwimj2lXTN3AjYnWG1BkPI4EPn0jrs2VS0Q9uPKiOQABJ1apyYnPGHIrdVyTqAzpx5R8fCUXOWTw0k98,More Less,https://play-lh.googleusercontent.com/a/AATXAJxSZ5MroMZFv7sgahqR1uMpLtHhIUhY0KpSVzm1=mo,"Maaf cara buat laporan di aplikasi bagaimana ya, sudah sy coba ketik dilayanan transportasi publik, tp fitur simpan nya ga aktif",3,1/19/2022 12:44,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",1/19/2022 15:32,Google Play Store,Neutral,,,,,
gp:AOqpTOFhcynHimY5reVryrIkUBmHfcDD7KgokKgljE74hUsqQoLkyngqrPt1LzOp1ySJV_8AL0dCzZJA3Rz2o-Q,santi widayati,https://play-lh.googleusercontent.com/a/AATXAJxIwRePzCZoZ-bMDusY09UZ2eraRyCIati7qtcB=mo,Penanganannya sangat cepaaat... mohon dapat ditambahkan untuk video.. krn kalau untuk asap tdak dapat difoto...,5,12/12/2021 17:55,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",12/13/2021 11:00,Google Play Store,Positive,,,,,
gp:AOqpTOFUKwcqB3IOEvWJ8yV8Fhu2kGEJe6Hpfag1aanf4GaTolYChVwCdIXBKaGlolW8tlzfBavRKXTtqxjtTbA,Annesia Hermellina,https://play-lh.googleusercontent.com/a/AATXAJxKBHvoIFXN8CljGpWI3aaPzG0i_wOiuxG2P7FT=mo,Untuk persoalan sepele memang statusnya cepat ditindak dan mungkin sudah tepat. Tapi untuk masalah yg terkait rambu2 jalan yg tidak ada/tidak informatif diselesaikan HANYA DENGAN SCREENSHOOT GOOGLE MAP dan keterangan tambahan rambu sudah sesuai. Ini JAUH BERBEDA DARI POKOK PERMASALAHAN. Mungkin banyak lagi masalah yg gak sesuai tapi sekedar di'selesaikan' sehingga laporan yg dibuat diaplikasi ini seperti tidak berguna,1,8/24/2021 13:36,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #BF",8/25/2021 9:41,Google Play Store,Negative,,,,,
gp:AOqpTOFTSdOsKrOb90CGnxbF-ACh--5C-YW-IBZ-vdQqcg2F5cO6eFJXxsdobRRE_tJ4zclNnSBh-mhb220VSGg,Parmo123 Parmo123,https://play-lh.googleusercontent.com/a/AATXAJyxdJ3bD354fmfwVnzjeLURwMrOa5kI93bybOOS=mo, ,2,4/12/2022 7:44,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AT",4/12/2022 9:23,Google Play Store,,,,,,
gp:AOqpTOEzE2I0jp2L_gp9CTRaUCaMu6jq6GVRwWt-MHzYBgzYDgAVdaHkmmYM5h4GzDA36BwEDQGzzY2tf-FBfTU,Bang Alvin,https://play-lh.googleusercontent.com/a-/AOh14GgSmL2_jA9E6WZtimuSPxDcjrKdB2pk-AaX34bjjA,Bermanfaat dan saya harap kerahasiaan data personal yang lebih baik dengan penguncian realtime face unlock,5,1/13/2022 14:08,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",1/17/2022 11:17,Google Play Store,Positive,,,,,
gp:AOqpTOEVnnq-jPBl7cNb8WPeP5bGRTlXzRITzeIwH7cL4XQIr3c3Y3WPCiG5GMOR3KxOOaMuK0Et_mavDETRfuU,Risma Agustina,https://play-lh.googleusercontent.com/a-/AOh14GgAPc3pdk9_ixBqORAQQc0accv4gw9kP7DeDLBoNw,"Saya mau vaksin yang ke 3 tp terjadi kesalahan trs & harus log in..padahal nik KTP sudah terverifikasi, cek status vaksin juga ga bisa kebuka.. udah brp x d uninstall dulu, trs d install lagi tp ttp ga bisa d buka 🥴 aneh ini aplikasi, bukan nya membantu malah menyulitkan .. 😏",1,3/30/2022 5:46,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",3/30/2022 11:57,Google Play Store,Negative,,,,,
gp:AOqpTOGuSvJY8nAYCs33Gwe4ertIOsdL4xUirShAWViU6MQ58lok8u_aP6XlSQewQPzY1XLbUcM1ZM-OW8IF7KE,Abdur Rohman,https://play-lh.googleusercontent.com/a-/AOh14GjV9-C8kJedodbdjCI19NuFP-x3B8UTJDq1ysCu,"Kok ut pembayaran pajak kendaraannya gak bisa, cuma bisa cek tagihan, utk proses selanjutnya nggak bisa",3,2/3/2022 15:02,Hai. Kak. Saat ini pembayaran pajak di JAKI hanya bisa untuk pembayaran Pajak Bumi dan Bangunan (PBB). Jangan lupa selalu gunakan JAKI dalam aktivitas keseharian kakak ya! :) #IP,2/4/2022 10:05,Google Play Store,Neutral,,,,,
gp:AOqpTOE3g7Gbmd_xIM4mkap1jCvO6gLA21LOCOYxJxp2Qn1eXfWh7iRfMK6NJ3ObZ8g3BK5g9qXCVkLawsSxvP8,Krishna Setiadi,https://play-lh.googleusercontent.com/a-/AOh14GgahKUvFQdbpKHvgi4IPzteZWbZ63wKWcD3LTm5HQ,"java nya ga bisa d gunain, mau daftar booster nik dan nama tidak cocok. ntahlah apa maksudnya ga paham",1,3/9/2022 7:41,"Hai, Kak. Mohon maaf atas kendala yang dialami. Saat ini fitur JAVA/Chat Bot sedang maintenance. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah pendaftaran vaksinasi booster melalui email kami di dki@jakarta.go.id. Terima Kasih telah menggunakan JAKI :) #NL",3/9/2022 9:26,Google Play Store,Negative,,,,,
gp:AOqpTOH5EkbV6THLwuFpNKlx9lALqcqv5Dj9RNfvx5VI2lS8Og-Z88Mavlnu5sGg622UlZK8pdWr-DsPuGKmDN8,Oki Setiawan,https://play-lh.googleusercontent.com/a-/AOh14GjF4LItpI8cFj7L_0jUw_jzE_44EehXhXi3q1T5aA,Aplikasi kurang jelas.. ga lengkap.. perlu di perbaiki sebaik² mungkin,1,2/28/2022 16:31,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",3/1/2022 16:14,Google Play Store,Negative,,,,,
gp:AOqpTOHyxYyyImPPWjEFLpXPYgPErxy9iYD3o55gdlIvRE-z7ZobclrmEQ_OBP1tu1HCvfhpVknAbCsNVqlUeG4,Fadel Riza,https://play-lh.googleusercontent.com/a-/AOh14GhXqtCTwD-7oUhk_HczBom4cNVtuavWFbI_TpDD0A,"Aplikasi bagus, tepat sasaran. Mau lapor masalah, ga perlu datang ke Balai Kota kayak dulu 😅",5,2/27/2022 15:15,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BR
",3/1/2022 9:35,Google Play Store,Positive,,,,,
gp:AOqpTOExTqaFulbewWFMWmkv3S-e0ble_VTVjBZft85Qd9Rv90o24tL8TKpWNiuBft9FnhVKOp0QYiygs1HSR9E,Agie Subatama,https://play-lh.googleusercontent.com/a-/AOh14GgzZCPjSvppU_QHIWxwZXOIgCWb8NcegS53QxvKHw,"Susah banget buka lokasi vaksin..muter2 mulu trus ngeheng..begitu aja terus.Ini aplikasi ato apaan sih???, trus langsung aja gua unistall.Ngeselin.",1,3/25/2022 20:16,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",3/30/2022 9:37,Google Play Store,Negative,,,,,
gp:AOqpTOE5M-kSuf08hf6tXIo0N1Bd4lQlNWyxZUeBA3RiUf-1n2LFM6TjjwzH2G_KwAf4RavetMwLfeCQBnNXfX4,Elida Melati,https://play-lh.googleusercontent.com/a-/AOh14Ght50RWXSLg63dgLh67MXGsg9ZstlbAJoPvOD2k,Verikasi lambat..!! Katanya sudah terverifikasi tapi ga bisa di buka,1,4/2/2022 10:51,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",4/4/2022 9:46,Google Play Store,Negative,,,,,
gp:AOqpTOGq7YuSDLwOzI328NjMPZqJxe7pIDdmcROVW2qOE34IGKVgNTPwHfxJgXxjuTogzK44PohMunA-zrDcuYY,Yunus Unu,https://play-lh.googleusercontent.com/a/AATXAJzNrMvbT2f_GhXRE7EoJjSVVcvIId359_zoCqjU=mo,"Ini ngapa dah aplikasi,saya udah vaksin kedua,terus malah udah pengen k'3 eh liat status vaksinasi malah belom sama sekali,udah ghitu Mao login juga kaga bisa Kate'e nama SM nik kaga sesuai,barusan saya udah update k'dukcapil itu nik,SM no KK...maaf ya cuma bisa ngasih dua doang",2,5/10/2022 13:40,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NAF",5/11/2022 13:30,Google Play Store,Negative,,,,,
gp:AOqpTOEeLUH2F39LPDhL4CHRalh-rn84JycQOYr0o7pE5lN90mq-SIeRlWcsLxc5rrGqTkhMgKZ32Jzbs35G3fs,timbul purba,https://play-lh.googleusercontent.com/a/AATXAJy851Q7YbwH2i_YZusznrTRLtCEKFiQxlCho0l8=mo,perluas dan perkuat jaringan,5,5/19/2022 7:41,,,Google Play Store,Neutral,,,,,
gp:AOqpTOF2DXXtuI05lh-0U1I_dvTlzq0LQ1TA0y1Abt-T82T7wyVzwx-IU7X4H7PYCSl3k1_GaQSTTmKOi8vVFsA,Syamsul Anwar,https://play-lh.googleusercontent.com/a-/AOh14GjxiuOfzCrLrWVOqoq8kEE8tZCRSkYWOyr-gy7Daw,"Daftar vaksin ke 3 lewat JAKI, sudah isi dan print dokumen yang diminta, dapat jadwal vaksin jam 10. Pas sampai di RSUD Pademangan (jam 10 kurang) malah kehabisan vaksin dengan alasan ""Banyak yang datang manual"" KALAU GITU BUAT APA ADA APLIKASI, BUANG2 WAKTU DOANG 🤣",1,5/5/2022 10:28,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",5/9/2022 12:51,Google Play Store,Negative,,,,,
gp:AOqpTOG5j3S4D8HGNF0EHojg01CEdc9W5XZ1KbGov90p4glydM4xoJ0WYlcsCa1JqbeRa9XA0W76h2Zg9O2HTjM,Marbun Gaol,https://play-lh.googleusercontent.com/a/AATXAJw2RCAUF8NwSI2IY62Ap94-J-junPYY28vM-pnh=mo,Gimana sih aplikasinya ga beres . Aku mau daftar vaksin malah aplikasinya nipu. Ga sesuai jadwal buat capek aja ni aplikasi . Ribet. Tolong tingkatan kinerja aplikasi ini biar ga merugikan orang lain,1,4/5/2022 11:55,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",4/5/2022 22:50,Google Play Store,Negative,,,,,
gp:AOqpTOHu9uAWOnwcDYHZOX754X-yiW2jngaNu_5_j9pfh0OXGEwv5sagO9Yw1NZ4ZX7tMO4kU7RXLQU9uDl4PE0,Like Safaatun,https://play-lh.googleusercontent.com/a-/AOh14Ggg4VNldPI4lNaVr7E8qqXj9kqZL59HsCRt8KD1,"Menurut saya bagus udah bisa bikin aplikasi bgni, tapi knp antara aplikasi dan kenyataan ngga sinkron?? Udah daftar vaksin, nentuin jam, tanggal dan lokasi,. Tapi sampai lokasi ditolak krna kuota sudah habis, fungsinya saya daftar di jaki apaan?? Sia² jadinya, buang² tenaga pikiran dan waktu aja. Kalau memang belum bisa sejalan, tolong dibenahi lagi dulu, jangan langsung membuat aplikasi yg harusnya mempermudah malah menjadi mengecewakan banyak orang.",1,7/31/2021 16:37,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",8/2/2021 10:15,Google Play Store,Negative,,,,,
gp:AOqpTOFLJA3fzqAGJLopU48l601yjMLRcXMlzBw8iJ9Axkt4hu3Xp2i5U13JqJZU44FaYJTFTv3xp3RnAWTTdU4,Valve Zdni,https://play-lh.googleusercontent.com/a/AATXAJzie91qeGPHy-5ZlQUIC5pURyutMEfMGJJJOCWH=mo,"Ini aplikasinya yg error atau gimana sih, saya mau daftar vaksin untuk dosis pertama ko susah banget ya, pas mau pilih lokasi faskes yg tertera cuma sedikit padahal di daftar kuota yg tersedia banyak pilihan faskes nya sesuai wilayah yg dipilih+kuotanya nya pun masih ada. Sampe bolakbalik app jaki cuma buat mastiin tapi hasilnya sama aja bikin pusing. padahal butuh bngt buat lamar kerja. tolong dong diperbaiki lagi sistem aplikasinya jangan mempersulit masyarakat.",1,9/19/2021 18:34,"Hai Kak, mohon maaf atas kendala yang dialami. Silakan melakukan pengecekan secara berkala pada tautan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota setiap faskes.

Informasi lebih lanjut mengenai permasalahan kuota vaksin dapat dilihat di https://www.instagram.com/p/CTjmfP5F8iT/?utm_medium=copy_link.Terima kasih. #FA",9/20/2021 11:53,Google Play Store,Negative,,,,,
gp:AOqpTOEOlEVnuLqrX_aTNo4Ld3Ud2DE8kk0yKFi7xS_gn88k62mcq3cjlxZB0PbmGVeFjvOOoZ3ZIhZ1NANNWeo,Ana Luciana Ang,https://play-lh.googleusercontent.com/a/AATXAJytchrBPtsdWyTRzvfIdLz48VjcHMp-2tmvikPa=mo,Ini mau daftar tapi email harus email/surel... lah gimana Alamat email udah bener dan cuma punya 1... 🤷,2,4/15/2022 7:25,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",4/18/2022 13:20,Google Play Store,Neutral,,,,,
gp:AOqpTOFyci4GQNuxuDFDrdipgdiZqRhhj_WhtTYHCkQouOJtlibiskIjFJigRDGxThoDGYw6qb0jQ9dyNsZElxM,Aris Al Fatih,https://play-lh.googleusercontent.com/a-/AOh14Gg45nJ3WJRJIYOELXLdK22AtEzWjoA0SG74ocWn,"Vaksin booster pada hari Minggu, 03 April 2022 lokasi di Polsek Tebet sampai sekarang belum di update di aplikasi Jaki nya. Buruan update sertifikat vaksin 3, nanti saya ganti bintang 5",1,4/5/2022 11:04,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",4/5/2022 10:48,Google Play Store,Negative,,,,,
gp:AOqpTOELu6vu6Kw2QaObj52_Zyh_4jY46ya5yrecn_G4n2P6_lv0ifryPyF14MQsm_CnD7hbpBTDH5e-ACd08WU,Ranger Kuning,https://play-lh.googleusercontent.com/a-/AOh14GgA_TrF3RNw6kQ9iPC4trMT-T4R2wJ5Gd1RNXE23A,Saya tidak bisa verifikasi data dengan keterangan selalu gagal jaringan kartu saya telkomsel dan jaringan penuh. Tolong di perbaiki,1,1/31/2022 11:27,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",1/31/2022 12:12,Google Play Store,Negative,,,,,
gp:AOqpTOE8bd6NNftqhc_OAuYqm9YuKfS6R6rqhev4iEYkX3KbBwl_jfW7O6jLJDz6iDniJlwOt5s0txck9mEHgi8,Muhammad Iqbal kadafi,https://play-lh.googleusercontent.com/a-/AOh14Gik5N7_G6NwRzMezx5weIcbk-dGVEQBVXtlojfVCA,Sudah lumayan baik tanggapan atas pelaporam yg valid Semoga makin cepat tangggap. Insentif lebih di perlukan untuk pegawi yg benar benar bekerja.,5,1/11/2022 22:50,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",1/13/2022 11:08,Google Play Store,Positive,,,,,
gp:AOqpTOH2PvvIKKuzKsGJXiD01WgVRl5FamR72jJ7dpCXAyBJ3bmzBn2uE-UDqLdoP1YWw8TQxZj26NSyKuL5WcA,warkoyah warkoyah,https://play-lh.googleusercontent.com/a/AATXAJy2zMAmTygRd92t-m513UjpKbaprmdQbSeDPY7S=mo,Kapan java nya bisa d pakai si??? Mau nanya nih kok daftar booster d jaki tulisannya eror mulu y? Gimana caranya mau vaksin booster??,5,3/11/2022 16:09,,,Google Play Store,Neutral,,,,,
gp:AOqpTOHFeT9pnMcbNrodDaMPQ0jwOnxtqsfxdXPjkZTjLBmpaTn9b_kEsiTBWNKgtQrk6AA5qx3DZ5kyOBsPTwk,Fajar Dwi Haryanto,https://play-lh.googleusercontent.com/a-/AOh14Gi2xlGNNZEe8BPtL7IkP9OqtHKSPtMcMWae_DDlrw,"Aplikasi bagus. Berguna ketika mendaftar vaksin. Utk temen2 yg ada keterangan ""maaf tidak ada jadwal untuk rs tsb"" itu artinya bukan sistemnya yg bug tp emang udah pada penuh. Saya juga nyari beberapa tmpatnya sampai 10 menitan dan akhirnya dpt utk lokasi vaksin yg masih tersedia. Semangat carinya ya!",5,6/29/2021 10:28,"Hai kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",6/29/2021 11:02,Google Play Store,Positive,,,,,
gp:AOqpTOHGbc74p2TVIFEl5JyzjUljQzzOvcfRfC2VpfhaC9AgpGHjx0AIe4ug8rRmvU0K_pG_ZL9Lfkg7hoIuS9s,Budi Santoso,https://play-lh.googleusercontent.com/a/AATXAJyQlJdQ1JZneukCQCwDQ7-988ot2PTH5BdjwpMR=mo,"Penggunaanya mudah, cepat dan sangat membantu",5,2/21/2022 10:07,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BR",2/22/2022 11:40,Google Play Store,Positive,,,,,
gp:AOqpTOEx3TN9udcwFOqlwcqfugo0h25UdW3yzMUfM8u8yn3kQnxH_i9T_de35PEOrIXtVtnWA2WrPGmnZJUqMfk,Muhammad Khoiri,https://play-lh.googleusercontent.com/a/AATXAJyYOPjTk3VV3pA7M6WDcm4yNMyAEfD9QZVDUh1c=mo,"Saya update akun lowongan pekerjaan, di bagian update data level pendidikan dst lalu saya klik lanjut kok gak bisa ya, mohon penjelasannya ya, trima kasih",5,12/18/2021 11:25,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",12/21/2021 9:30,Google Play Store,Neutral,,,,,
gp:AOqpTOHkw8fYPukXEXDw6Ao9yX1DN5fubrHSNPUFrn2cdVBwJTzzqMde-3LLs7QB66yhAWmGrx7DLRlG0IHEu0Q,Erieka Roos,https://play-lh.googleusercontent.com/a-/AOh14Ghk-B7EnMbmAHoe_PfkEXBv2jzg2Z6PA1lAKLNN6w,"sukses selalu untuk jaki, tim ambulance nya sangat responsif - the best! membantu sesamanya 👍",5,1/13/2022 11:17,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",1/17/2022 10:35,Google Play Store,Positive,,,,,
gp:AOqpTOGrIYXG7ZxqViUOhrDrdut13Bf5iL6YfBzrESrLvufcl5gb5GEjG5cUJLnnFvd7CTNfn-im8-bOKLtJOK0,faisal Eleweis,https://play-lh.googleusercontent.com/a-/AOh14GgJS2VPozUOiTx7uGeWCZGKlv7qXaajgklUWITlow,Kenapa klw cek pajak kendaraan selalu server error ya...tolong dong di perbaiki....,1,1/9/2022 18:19,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",1/11/2022 11:18,Google Play Store,Negative,,,,,
gp:AOqpTOExSYYhoT9eOtjDIkNpqr4XAz3oOdGubbmeOeTF9OwQRCMsPWKdVmRQCIfyB81TdaIA_s2EaNSeWr8ELsU,Alexander Herry,https://play-lh.googleusercontent.com/a/AATXAJyRkXQMCmuKwvgCTXezen52XxU8skPqeqs8liRgfg=mo,"Setelah update, tidak bisa ferifikasi. Nik tidak terdaftar di dukcapil aneh",1,2/15/2022 17:39,,,Google Play Store,Negative,,,,,
gp:AOqpTOGAxJDYybHnVtlYRsLXwYcqlne-hNyFSWDh6F5LPk2naMKFWlSwEZY0wyzXG6uegjn4mU-Wuxkil3afnkk,fikri sr,https://play-lh.googleusercontent.com/a-/AOh14GjTItKfRA1eQ8t8gvY3c6FE6G_KsFyScCvtGG5ZyQ,"Saya daftar vaksin nama dan nik sudah sesuai tetapi ketika sudah di kirim tiba"" nik berubah bukan nik sayao",2,12/28/2021 9:23,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #BF",12/28/2021 15:17,Google Play Store,Neutral,,,,,
gp:AOqpTOHExL9TQ2b8gcV-zTYZl0Mfva8QygM-p2Q0vjg4cFi--aPVEIpxcSiCSr3JatKExM4Hw-CgMXaKlRAosKg,Dani Mulyana,https://play-lh.googleusercontent.com/a/AATXAJxVYs5d3apkfTtHllzJBXolKzc0nPJc1PyQmnx0=mo,"daftar vaksin boster dari app ini, pas nyampe tempatnya disuruh daftar ulang & ngantri ke belakang lagi",2,2/8/2022 8:50,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2/8/2022 9:45,Google Play Store,Negative,,,,,
gp:AOqpTOGDh2lRIA_zh1XxJ_P20q0jNke2KI3M27FaAfBlWRyDGCK_2SftS0622Qrm1W9Eq9d_hUqIsD4Yn6MzAOA,alivia kamila,https://play-lh.googleusercontent.com/a-/AOh14GjDIHPOCM4LHPw4DB2EMHzTXHXfc-P0_-3qq-JAu4U,Gemana sih daftar vaksin ga bisa.. Dateng ke sentra vaksin ditolak disuruh komplen ke jaki.. Email ga respon.. Trus kudu kumaha.. Aplikasinya benerin dulu woy,1,2/2/2022 10:20,,,Google Play Store,Negative,,,,,
